"chr"	"pos"
"1521"	"ch04"	"52153724.08"
"1522"	"ch04"	"52168529.96"
"1523"	"ch04"	"52413394.57"
"1524"	"ch04"	"52421956.78"
"1525"	"ch04"	"52950913.85"
"1526"	"ch04"	"52959817.48"
"1527"	"ch04"	"53038988.11"
"1528"	"ch04"	"53047318.21"
"1529"	"ch04"	"53131059.17"
"1530"	"ch04"	"53141503.09"
"1531"	"ch04"	"53633084.12"
"1532"	"ch04"	"53648685.9"
"1533"	"ch04"	"53875552.13"
"1534"	"ch04"	"53885946.01"
"1535"	"ch04"	"53945548.95"
"1536"	"ch04"	"53955113.61"
"1537"	"ch04"	"53964677.08"
"1538"	"ch04"	"54031718.2"
"1539"	"ch04"	"54041592.46"
"1540"	"ch04"	"54051469.79"
"1541"	"ch04"	"54061349.57"
"1542"	"ch04"	"54091976.36"
"1543"	"ch04"	"54102281.8"
"1544"	"ch04"	"54112589.6"
"1545"	"ch04"	"54495033.1"
"1546"	"ch04"	"54499123.69"
"1547"	"ch04"	"54686193.56"
"1548"	"ch04"	"54692636.67"
"1549"	"ch04"	"54699081.24"
"1550"	"ch04"	"54743181.27"
"1551"	"ch04"	"54749127.45"
"1552"	"ch04"	"54760921.39"
"1553"	"ch04"	"54766803.27"
"1554"	"ch04"	"54827428.13"
"1555"	"ch04"	"54833556.5"
"1556"	"ch04"	"54989685.45"
"1557"	"ch04"	"54996284.11"
"1558"	"ch04"	"55133576.28"
"1559"	"ch04"	"55138911.57"
"1560"	"ch04"	"55190796.24"
"1561"	"ch04"	"55198670.14"
"1562"	"ch04"	"55206543.22"
"1563"	"ch04"	"55244900.92"
"1564"	"ch04"	"55252341.96"
"1565"	"ch04"	"55274300.09"
"1566"	"ch04"	"55281507.03"
"1567"	"ch04"	"55288855.68"
"1568"	"ch04"	"55323999.94"
"1569"	"ch04"	"55330859.75"
"1570"	"ch04"	"55392789.27"
"1571"	"ch04"	"55400657.99"
"1572"	"ch04"	"55543114.13"
"1573"	"ch04"	"55552182.87"
"1574"	"ch04"	"55579207.61"
"1575"	"ch04"	"55588069.79"
"1576"	"ch04"	"55910354.01"
"1577"	"ch04"	"55921537.06"
"1578"	"ch04"	"55989104.31"
"1579"	"ch04"	"56000661.31"
"1580"	"ch04"	"56046438.1"
"1581"	"ch04"	"56058005.19"
"1582"	"ch04"	"56150838.89"
"1583"	"ch04"	"56160599.39"
"1584"	"ch04"	"56249099"
"1585"	"ch04"	"56259013.71"
"1586"	"ch04"	"56268929.27"
"1587"	"ch04"	"56279137.47"
"1588"	"ch04"	"56437066.58"
"1589"	"ch04"	"56446024.72"
"1590"	"ch04"	"56455005.28"
"1591"	"ch04"	"56564762.12"
"1592"	"ch04"	"56573992.95"
"1593"	"ch04"	"56735440.83"
"1594"	"ch04"	"56743978.99"
"1595"	"ch04"	"57088499.91"
"1596"	"ch04"	"57094514.55"
"1597"	"ch04"	"57261667.44"
"1598"	"ch04"	"57265452.79"
"1599"	"ch04"	"57272204.06"
"1600"	"ch04"	"57275525.51"
"1601"	"ch04"	"57450281.68"
"1602"	"ch04"	"57455999.29"
"1603"	"ch04"	"57598026.76"
"1604"	"ch04"	"57602896.38"
"1605"	"ch04"	"57607648.37"
"1606"	"ch04"	"57612395.1"
"1607"	"ch04"	"57688980.24"
"1608"	"ch04"	"57695471.24"
"1609"	"ch04"	"57937351.19"
"1610"	"ch04"	"57946162.42"
"1611"	"ch04"	"57963574.36"
"1612"	"ch04"	"57972263.63"
"1613"	"ch04"	"58085150"
"1614"	"ch04"	"58092324.68"
"1615"	"ch04"	"58241212.95"
"1616"	"ch04"	"58248737.56"
"1617"	"ch04"	"58278380.54"
"1618"	"ch04"	"58285887.97"
"1619"	"ch04"	"58301303.89"
"1620"	"ch04"	"58309395.42"
"1621"	"ch04"	"58317517.57"
"1622"	"ch04"	"58617440.46"
"1623"	"ch04"	"58625251.02"
"1624"	"ch04"	"58705497.75"
"1625"	"ch04"	"58712648.13"
"1626"	"ch04"	"58719803.68"
"1627"	"ch04"	"58733882.9"
"1628"	"ch04"	"58741041.48"
"1629"	"ch04"	"58791930.38"
"1630"	"ch04"	"58799340.5"
"1631"	"ch04"	"58859589.99"
"1632"	"ch04"	"58867163.83"
"1633"	"ch04"	"58919514.14"
"1634"	"ch04"	"58927060.65"
"1635"	"ch04"	"58964984.84"
"1636"	"ch04"	"58972465.63"
"1637"	"ch04"	"58994540.89"
"1638"	"ch04"	"59001897.09"
"1639"	"ch04"	"59016583.88"
"1640"	"ch04"	"59024031.55"
"1641"	"ch04"	"59121065.59"
"1642"	"ch04"	"59127384.67"
"1643"	"ch04"	"59171087.56"
"1644"	"ch04"	"59177272.52"
"1645"	"ch04"	"59599874.75"
"1646"	"ch04"	"59606045.28"
"1647"	"ch04"	"59684739.02"
"1648"	"ch04"	"59690262.16"
"1649"	"ch04"	"59970038.15"
"1650"	"ch04"	"59975601.27"
"1651"	"ch04"	"59986856.2"
"1652"	"ch04"	"59992385.72"
"1653"	"ch04"	"60032829.73"
"1654"	"ch04"	"60039303.34"
"1655"	"ch04"	"60065316.79"
"1656"	"ch04"	"60071855.75"
"1657"	"ch04"	"60078394.55"
"1658"	"ch04"	"60084935.19"
"1659"	"ch04"	"60091458.76"
"1660"	"ch04"	"60097981.31"
"1661"	"ch04"	"60104533.42"
"1662"	"ch04"	"60111235.68"
"1663"	"ch04"	"60131112.25"
"1664"	"ch04"	"60137863.61"
"1665"	"ch04"	"60192659.3"
"1666"	"ch04"	"60199487.8"
"1667"	"ch04"	"60206292.92"
"1668"	"ch04"	"60212978.4"
"1669"	"ch04"	"60219662.68"
"1670"	"ch04"	"60226383.51"
"1671"	"ch04"	"60306505.98"
"1672"	"ch04"	"60313509.02"
"1673"	"ch04"	"60523207.3"
"1674"	"ch04"	"60529507.35"
"1675"	"ch04"	"60535809.08"
"1676"	"ch04"	"60542111.82"
"1677"	"ch04"	"60548468.98"
"1678"	"ch04"	"60554588.8"
"1679"	"ch04"	"60624185.17"
"1680"	"ch04"	"60628379.89"
"1681"	"ch04"	"60632598.06"
"1682"	"ch04"	"60651908.88"
"1683"	"ch04"	"60655182.57"
"1684"	"ch04"	"60710230.27"
"1685"	"ch04"	"60712678.72"
"1686"	"ch04"	"60868528.92"
"1687"	"ch04"	"60871219.05"
"1688"	"ch04"	"61120153.19"
"1689"	"ch04"	"61125818.32"
"1690"	"ch04"	"61131486.25"
"1691"	"ch04"	"61137007.06"
"1692"	"ch04"	"61148113.32"
"1693"	"ch04"	"61153688.5"
"1694"	"ch04"	"61187465.38"
"1695"	"ch04"	"61193166.46"
"1696"	"ch04"	"61267911.01"
"1697"	"ch04"	"61273974.79"
"1698"	"ch04"	"61280038.57"
"1699"	"ch04"	"61286109.25"
"1700"	"ch04"	"61292180.88"
"1701"	"ch04"	"61387376.57"
"1702"	"ch04"	"61393189.28"
"1703"	"ch04"	"61399016.92"
"1704"	"ch04"	"61404687.03"
"1705"	"ch04"	"61541357.91"
"1706"	"ch04"	"61546491.25"
"1707"	"ch04"	"61609008.4"
"1708"	"ch04"	"61612829.88"
"1709"	"ch04"	"61627127.12"
"1710"	"ch04"	"61630437.43"
"1711"	"ch04"	"61637253.5"
"1712"	"ch04"	"61641209.09"
"1713"	"ch04"	"61741565.14"
"1714"	"ch04"	"61745829.75"
"1715"	"ch04"	"62457243.43"
"1716"	"ch04"	"62460987.16"
"1717"	"ch04"	"62615302"
"1718"	"ch04"	"62619253.99"
"1719"	"ch04"	"62623221.98"
"1720"	"ch04"	"62648903.81"
"1721"	"ch04"	"62653138.86"
"1722"	"ch04"	"62666556.21"
"1723"	"ch04"	"62671138.14"
"1724"	"ch04"	"62753333.18"
"1725"	"ch04"	"62758742.91"
"1726"	"ch04"	"62814494.51"
"1727"	"ch04"	"62820135.51"
"1728"	"ch04"	"62825816.89"
"1729"	"ch04"	"62843565.16"
"1730"	"ch04"	"62849340.88"
"1731"	"ch04"	"62930170.7"
"1732"	"ch04"	"62935336.64"
"1733"	"ch04"	"63091747.03"
"1734"	"ch04"	"63097519.49"
"1735"	"ch04"	"63241111.68"
"1736"	"ch04"	"63245176.41"
"1737"	"ch04"	"63502320.72"
"1738"	"ch04"	"63505285.43"
"1739"	"ch04"	"63595214.55"
"1740"	"ch04"	"63597526.02"
"1741"	"ch04"	"63811263.06"
"1742"	"ch04"	"63815291.76"
"1743"	"ch04"	"63819320.89"
"1744"	"ch04"	"63864168.74"
"1745"	"ch04"	"63868432.73"
"1746"	"ch04"	"63971958.87"
"1747"	"ch04"	"63976838.16"
"1748"	"ch04"	"64178869.43"
"1749"	"ch05"	"525767.18"
"1750"	"ch05"	"697425.29"
"1751"	"ch05"	"702874.89"
"1752"	"ch05"	"783800.45"
"1753"	"ch05"	"786999.9"
"1754"	"ch05"	"799714.29"
"1755"	"ch05"	"802807.3"
"1756"	"ch05"	"856929.36"
"1757"	"ch05"	"859669.07"
"1758"	"ch05"	"865671.55"
"1759"	"ch05"	"867375.87"
"1760"	"ch05"	"887157.87"
"1761"	"ch05"	"890071.75"
"1762"	"ch05"	"993683.54"
"1763"	"ch05"	"996867.25"
"1764"	"ch05"	"1041797.5"
"1765"	"ch05"	"1046315.84"
"1766"	"ch05"	"1060770.62"
"1767"	"ch05"	"1065731.1"
"1768"	"ch05"	"1070691.28"
"1769"	"ch05"	"1075876.07"
"1770"	"ch05"	"1251786.5"
"1771"	"ch05"	"1258938.61"
"1772"	"ch05"	"1301900.6"
"1773"	"ch05"	"1309052.32"
"1774"	"ch05"	"1316199.64"
"1775"	"ch05"	"1322704.29"
"1776"	"ch05"	"1366296.13"
"1777"	"ch05"	"1372534.36"
"1778"	"ch05"	"1384918.13"
"1779"	"ch05"	"1391076.13"
"1780"	"ch05"	"1428062.73"
"1781"	"ch05"	"1434414.49"
"1782"	"ch05"	"1460076.51"
"1783"	"ch05"	"1466463.63"
"1784"	"ch05"	"1533037.55"
"1785"	"ch05"	"1539239.7"
"1786"	"ch05"	"1545432.31"
"1787"	"ch05"	"1701795.05"
"1788"	"ch05"	"1707681.03"
"1789"	"ch05"	"1733448.53"
"1790"	"ch05"	"1740273.42"
"1791"	"ch05"	"1846727.53"
"1792"	"ch05"	"1852905.74"
"1793"	"ch05"	"1865201.09"
"1794"	"ch05"	"1871277.29"
"1795"	"ch05"	"1958841.55"
"1796"	"ch05"	"1964716.41"
"1797"	"ch05"	"1970592.38"
"1798"	"ch05"	"1999503.88"
"1799"	"ch05"	"2005145.05"
"1800"	"ch05"	"2022066.88"
"1801"	"ch05"	"2027703.57"
"1802"	"ch05"	"2044429.87"
"1803"	"ch05"	"2050142.98"
"1804"	"ch05"	"2055833.7"
"1805"	"ch05"	"2061496.52"
"1806"	"ch05"	"2176673.26"
"1807"	"ch05"	"2183023.86"
"1808"	"ch05"	"2337697.37"
"1809"	"ch05"	"2342826.93"
"1810"	"ch05"	"2478216.77"
"1811"	"ch05"	"2483160.62"
"1812"	"ch05"	"2503242.03"
"1813"	"ch05"	"2508309.55"
"1814"	"ch05"	"2513530.56"
"1815"	"ch05"	"2563906.36"
"1816"	"ch05"	"2569617.02"
"1817"	"ch05"	"2636607.58"
"1818"	"ch05"	"2642042.48"
"1819"	"ch05"	"2747563.47"
"1820"	"ch05"	"2752057.56"
"1821"	"ch05"	"2785882.07"
"1822"	"ch05"	"2789786.86"
"1823"	"ch05"	"2938760.19"
"1824"	"ch05"	"2942772.69"
"1825"	"ch05"	"3036150.01"
"1826"	"ch05"	"3040930.27"
"1827"	"ch05"	"3118201.74"
"1828"	"ch05"	"3123219.91"
"1829"	"ch05"	"3201558.99"
"1830"	"ch05"	"3207434.14"
"1831"	"ch05"	"3218899.19"
"1832"	"ch05"	"3224591.01"
"1833"	"ch05"	"3427156.64"
"1834"	"ch05"	"3432397.39"
"1835"	"ch05"	"3647280.96"
"1836"	"ch05"	"3651702.09"
"1837"	"ch05"	"3660551.11"
"1838"	"ch05"	"3664968"
"1839"	"ch05"	"3728071.33"
"1840"	"ch05"	"3732408.92"
"1841"	"ch05"	"4001843.77"
"1842"	"ch05"	"4007331.63"
"1843"	"ch05"	"4018203.15"
"1844"	"ch05"	"4023549.13"
"1845"	"ch05"	"4045468.57"
"1846"	"ch05"	"4051077.01"
"1847"	"ch05"	"4108778.21"
"1848"	"ch05"	"4115322.01"
"1849"	"ch05"	"4298482.7"
"1850"	"ch05"	"4306637.46"
"1851"	"ch05"	"4348146.33"
"1852"	"ch05"	"4356421.12"
"1853"	"ch05"	"4372756.1"
"1854"	"ch05"	"4381217.32"
"1855"	"ch05"	"4416562.72"
"1856"	"ch05"	"4424911.87"
"1857"	"ch05"	"4464591.75"
"1858"	"ch05"	"4472479.83"
"1859"	"ch05"	"4671883.71"
"1860"	"ch05"	"4680109.36"
"1861"	"ch05"	"4815131.79"
"1862"	"ch05"	"4825328.94"
"1863"	"ch05"	"4991663.14"
"1864"	"ch05"	"5000627.58"
"1865"	"ch05"	"5009454.94"
"1866"	"ch05"	"5018080.41"
"1867"	"ch05"	"5026674.02"
"1868"	"ch05"	"5035342.83"
"1869"	"ch05"	"5042419.42"
"1870"	"ch05"	"5084410.86"
"1871"	"ch05"	"5091222.72"
"1872"	"ch05"	"5098141.58"
"1873"	"ch05"	"5105005.54"
"1874"	"ch05"	"5152698.63"
"1875"	"ch05"	"5159081.48"
"1876"	"ch05"	"5210763.12"
"1877"	"ch05"	"5217362.08"
"1878"	"ch05"	"5489154.75"
"1879"	"ch05"	"5494676.93"
"1880"	"ch05"	"5583793.56"
"1881"	"ch05"	"5588536.31"
"1882"	"ch05"	"5650205.16"
"1883"	"ch05"	"5654943.83"
"1884"	"ch05"	"5714702.91"
"1885"	"ch05"	"5720057.59"
"1886"	"ch05"	"5738374.38"
"1887"	"ch05"	"5742671.67"
"1888"	"ch05"	"5764057.54"
"1889"	"ch05"	"5768305.86"
"1890"	"ch05"	"5772306.33"
"1891"	"ch05"	"5814336.01"
"1892"	"ch05"	"5819727.75"
"1893"	"ch05"	"6156119.54"
"1894"	"ch05"	"6162905.79"
"1895"	"ch05"	"6813854.62"
"1896"	"ch05"	"6825798.92"
"1897"	"ch05"	"6890754.17"
"1898"	"ch05"	"6903897.99"
"1899"	"ch05"	"6942831.58"
"1900"	"ch05"	"6955329.49"
"1901"	"ch05"	"7091637.26"
"1902"	"ch05"	"7104224.25"
"1903"	"ch05"	"7208437.57"
"1904"	"ch05"	"7220396.77"
"1905"	"ch05"	"7409946.19"
"1906"	"ch05"	"7418752.06"
"1907"	"ch05"	"7576101.75"
"1908"	"ch05"	"7583765.97"
"1909"	"ch05"	"10237356.49"
"1910"	"ch05"	"10271084.96"
"1911"	"ch05"	"10679828.19"
"1912"	"ch05"	"10714362.71"
"1913"	"ch05"	"11050500.39"
"1914"	"ch05"	"11084957.95"
"1915"	"ch05"	"11691810.1"
"1916"	"ch05"	"11717535.04"
"1917"	"ch05"	"52820140.98"
"1918"	"ch05"	"52881968.64"
"1919"	"ch05"	"55952662.78"
"1920"	"ch05"	"55990344.99"
"1921"	"ch05"	"58482432.05"
"1922"	"ch05"	"58514258.46"
"1923"	"ch05"	"58577775.87"
"1924"	"ch05"	"58609570.99"
"1925"	"ch05"	"58710274.74"
"1926"	"ch05"	"58743976.43"
"1927"	"ch05"	"59372813.94"
"1928"	"ch05"	"59393211.36"
"1929"	"ch05"	"59793032.95"
"1930"	"ch05"	"59811526.54"
"1931"	"ch05"	"59829583.38"
"1932"	"ch05"	"59927871.3"
"1933"	"ch05"	"59941877.23"
"1934"	"ch05"	"59956114.42"
"1935"	"ch05"	"59970351.4"
"1936"	"ch05"	"60329312.61"
"1937"	"ch05"	"60341714.43"
"1938"	"ch05"	"60404466.54"
"1939"	"ch05"	"60417651.63"
"1940"	"ch05"	"60444361.75"
"1941"	"ch05"	"60457852.47"
"1942"	"ch05"	"60484704.86"
"1943"	"ch05"	"60496465.6"
"1944"	"ch05"	"60701134.78"
"1945"	"ch05"	"60711326.04"
"1946"	"ch05"	"60750254.2"
"1947"	"ch05"	"60760041.33"
"1948"	"ch05"	"60769827.1"
"1949"	"ch05"	"60779607.83"
"1950"	"ch05"	"60789424.13"
"1951"	"ch05"	"60799456.75"
"1952"	"ch05"	"60847212.32"
"1953"	"ch05"	"60856081.06"
"1954"	"ch05"	"61113390.15"
"1955"	"ch05"	"61124149.18"
"1956"	"ch05"	"61156693.38"
"1957"	"ch05"	"61167681.22"
"1958"	"ch05"	"61222011.32"
"1959"	"ch05"	"61232671.55"
"1960"	"ch05"	"61345136.53"
"1961"	"ch05"	"61353602.35"
"1962"	"ch05"	"61386657.66"
"1963"	"ch05"	"61394335.13"
"1964"	"ch05"	"61401970.72"
"1965"	"ch05"	"61409341.84"
"1966"	"ch05"	"61416716.31"
"1967"	"ch05"	"61431638.4"
"1968"	"ch05"	"61439187.49"
"1969"	"ch05"	"61446861.93"
"1970"	"ch05"	"61454536.66"
"1971"	"ch05"	"61462208.57"
"1972"	"ch05"	"61469867.15"
"1973"	"ch05"	"61485724.17"
"1974"	"ch05"	"61493948.35"
"1975"	"ch05"	"61502246.41"
"1976"	"ch05"	"61510545.75"
"1977"	"ch05"	"61518844.22"
"1978"	"ch05"	"61527104.85"
"1979"	"ch05"	"61535363.46"
"1980"	"ch05"	"61826423.08"
"1981"	"ch05"	"61831094.75"
"1982"	"ch05"	"61874694.44"
"1983"	"ch05"	"61878386.32"
"1984"	"ch05"	"62000096.82"
"1985"	"ch05"	"62005748.91"
"1986"	"ch05"	"62149343.27"
"1987"	"ch05"	"62156035.47"
"1988"	"ch05"	"62189319.54"
"1989"	"ch05"	"62196116.32"
"1990"	"ch05"	"62258909.91"
"1991"	"ch05"	"62265903.67"
"1992"	"ch05"	"62279945.85"
"1993"	"ch05"	"62286991.09"
"1994"	"ch05"	"62387479.58"
"1995"	"ch05"	"62393612.25"
"1996"	"ch05"	"62405872.92"
"1997"	"ch05"	"62411994.26"
"1998"	"ch05"	"62437327.59"
"1999"	"ch05"	"62443681.43"
"2000"	"ch05"	"62473146.87"
"2001"	"ch05"	"62479039.68"
"2002"	"ch05"	"62484932.49"
"2003"	"ch05"	"62519143.55"
"2004"	"ch05"	"62524237.08"
"2005"	"ch05"	"62760309.11"
"2006"	"ch05"	"62763896.59"
"2007"	"ch05"	"62767429.36"
"2008"	"ch05"	"62770963.31"
"2009"	"ch05"	"62774497.08"
"2010"	"ch05"	"62817398.28"
"2011"	"ch05"	"62821022.16"
"2012"	"ch05"	"62853002.76"
"2013"	"ch05"	"62857411.57"
"2014"	"ch05"	"62870867.19"
"2015"	"ch05"	"62875386.4"
"2016"	"ch05"	"62944523.04"
"2017"	"ch05"	"62949513.98"
"2018"	"ch05"	"62974690.66"
"2019"	"ch05"	"62979200.59"
"2020"	"ch05"	"62983809.55"
"2021"	"ch05"	"63065605.18"
"2022"	"ch05"	"63069189.16"
"2023"	"ch05"	"63333760.2"
"2024"	"ch05"	"63338829.57"
"2025"	"ch05"	"63369798.2"
"2026"	"ch05"	"63374896.24"
"2027"	"ch05"	"63384717.84"
"2028"	"ch05"	"63389495.08"
"2029"	"ch05"	"63399026.26"
"2030"	"ch05"	"63403741.99"
"2031"	"ch05"	"63494037.88"
"2032"	"ch05"	"63499034.31"
"2033"	"ch05"	"63519041.52"
"2034"	"ch05"	"63524049.28"
"2035"	"ch05"	"63534278.04"
"2036"	"ch05"	"63539617.99"
"2037"	"ch05"	"63632326.85"
"2038"	"ch05"	"63637365.4"
"2039"	"ch05"	"63646765.62"
"2040"	"ch05"	"63651452.94"
"2041"	"ch05"	"63775277.32"
"2042"	"ch05"	"63778438.63"
"2043"	"ch05"	"63781595.55"
"2044"	"ch05"	"63870276.3"
"2045"	"ch05"	"63873842.79"
"2046"	"ch05"	"63918687.08"
"2047"	"ch05"	"63922348.26"
"2048"	"ch05"	"63929732.4"
"2049"	"ch05"	"63933440.81"
"2050"	"ch05"	"63984948.71"
"2051"	"ch05"	"63988353.89"
"2052"	"ch05"	"63998592.01"
"2053"	"ch05"	"64001994.35"
"2054"	"ch05"	"64022898.78"
"2055"	"ch05"	"64026324.54"
"2056"	"ch05"	"64029646.3"
"2057"	"ch05"	"64032931.19"
"2058"	"ch05"	"64036192.56"
"2059"	"ch05"	"64039404.03"
"2060"	"ch05"	"64042616.8"
"2061"	"ch05"	"64045827.2"
"2062"	"ch05"	"64161562.79"
"2063"	"ch05"	"64164626.8"
"2064"	"ch05"	"64207600.49"
"2065"	"ch05"	"64210078.39"
"2066"	"ch05"	"64212556.05"
"2067"	"ch05"	"64214929.51"
"2068"	"ch05"	"64251931.44"
"2069"	"ch05"	"64254565.05"
"2070"	"ch05"	"64262393.32"
"2071"	"ch05"	"64265004.45"
"2072"	"ch05"	"64347758.54"
"2073"	"ch05"	"64349830.57"
"2074"	"ch05"	"64364857.1"
"2075"	"ch05"	"64367096.96"
"2076"	"ch05"	"64369336.76"
"2077"	"ch05"	"64405167.9"
"2078"	"ch05"	"64407118.9"
"2079"	"ch05"	"64454422.83"
"2080"	"ch05"	"64457327.87"
"2081"	"ch05"	"64460459.23"
"2082"	"ch05"	"64463592.04"
"2083"	"ch05"	"64476699.86"
"2084"	"ch05"	"64480042.16"
"2085"	"ch05"	"64584430.53"
"2086"	"ch05"	"64587984.61"
"2087"	"ch05"	"64609722.11"
"2088"	"ch05"	"64613364.46"
"2089"	"ch05"	"64668692.71"
"2090"	"ch05"	"64673527.32"
"2091"	"ch05"	"64753752.56"
"2092"	"ch05"	"64758465.58"
"2093"	"ch05"	"64867126.77"
"2094"	"ch05"	"64871036.36"
"2095"	"ch05"	"64995427.12"
"2096"	"ch06"	"369654.59"
"2097"	"ch06"	"435776.12"
"2098"	"ch06"	"443317.79"
"2099"	"ch06"	"675920.16"
"2100"	"ch06"	"683029.29"
"2101"	"ch06"	"1033619.18"
"2102"	"ch06"	"1039612.45"
"2103"	"ch06"	"1057564.72"
"2104"	"ch06"	"1063546.77"
"2105"	"ch06"	"1069533.67"
"2106"	"ch06"	"1075521.17"
"2107"	"ch06"	"1081557.85"
"2108"	"ch06"	"1087534.64"
"2109"	"ch06"	"1093438.26"
"2110"	"ch06"	"1099324.62"
"2111"	"ch06"	"1105210.56"
"2112"	"ch06"	"1110632.22"
"2113"	"ch06"	"1116367.21"
"2114"	"ch06"	"1122102.23"
"2115"	"ch06"	"1214339.65"
"2116"	"ch06"	"1220569.67"
"2117"	"ch06"	"1245735.42"
"2118"	"ch06"	"1252053.59"
"2119"	"ch06"	"1463780.82"
"2120"	"ch06"	"1469491.27"
"2121"	"ch06"	"1492496.81"
"2122"	"ch06"	"1498953.61"
"2123"	"ch06"	"1852424.56"
"2124"	"ch06"	"1857730.21"
"2125"	"ch06"	"1882134.69"
"2126"	"ch06"	"1886485.81"
"2127"	"ch06"	"1987339.09"
"2128"	"ch06"	"1990538.26"
"2129"	"ch06"	"2434218.54"
"2130"	"ch06"	"2442252.66"
"2131"	"ch06"	"2450292.74"
"2132"	"ch06"	"2508907.63"
"2133"	"ch06"	"2517187.22"
"2134"	"ch06"	"3172856.69"
"2135"	"ch06"	"3180473.35"
"2136"	"ch06"	"3246925.72"
"2137"	"ch06"	"3261480.91"
"2138"	"ch06"	"3373080.88"
"2139"	"ch06"	"3390317.44"
"2140"	"ch06"	"28583588.78"
"2141"	"ch06"	"28633135.84"
"2142"	"ch06"	"29229686.8"
"2143"	"ch06"	"29255984.1"
"2144"	"ch06"	"30083012.79"
"2145"	"ch06"	"30101651.59"
"2146"	"ch06"	"30842262.32"
"2147"	"ch06"	"30864497.86"
"2148"	"ch06"	"31376139.69"
"2149"	"ch06"	"31394702.33"
"2150"	"ch06"	"32415761.95"
"2151"	"ch06"	"32428937.65"
"2152"	"ch06"	"32770984.43"
"2153"	"ch06"	"32783491.16"
"2154"	"ch06"	"32821335.02"
"2155"	"ch06"	"32834012.21"
"2156"	"ch06"	"33097911.95"
"2157"	"ch06"	"33108861.9"
"2158"	"ch06"	"33199967.9"
"2159"	"ch06"	"33211500.26"
"2160"	"ch06"	"33223293.82"
"2161"	"ch06"	"33235097.06"
"2162"	"ch06"	"33293194"
"2163"	"ch06"	"33304798.11"
"2164"	"ch06"	"33468240.95"
"2165"	"ch06"	"33477644.53"
"2166"	"ch06"	"33523865.64"
"2167"	"ch06"	"33533063.37"
"2168"	"ch06"	"33808833.29"
"2169"	"ch06"	"33817511.03"
"2170"	"ch06"	"33863664.82"
"2171"	"ch06"	"33872925.74"
"2172"	"ch06"	"33900923.91"
"2173"	"ch06"	"33910280.47"
"2174"	"ch06"	"33919650.46"
"2175"	"ch06"	"33928803.57"
"2176"	"ch06"	"33965354.77"
"2177"	"ch06"	"33974488.84"
"2178"	"ch06"	"33983957.74"
"2179"	"ch06"	"33993422.09"
"2180"	"ch06"	"34012359.81"
"2181"	"ch06"	"34021811.64"
"2182"	"ch06"	"34193330.23"
"2183"	"ch06"	"34203461.48"
"2184"	"ch06"	"34328388.18"
"2185"	"ch06"	"34338175.61"
"2186"	"ch06"	"34522474.23"
"2187"	"ch06"	"34531356.92"
"2188"	"ch06"	"34618366.32"
"2189"	"ch06"	"34626987.56"
"2190"	"ch06"	"34635243.5"
"2191"	"ch06"	"34643498.11"
"2192"	"ch06"	"34651750.05"
"2193"	"ch06"	"34659889.6"
"2194"	"ch06"	"34796325.12"
"2195"	"ch06"	"34802722.98"
"2196"	"ch06"	"34821887.13"
"2197"	"ch06"	"34828341.97"
"2198"	"ch06"	"34834797.57"
"2199"	"ch06"	"34841347.06"
"2200"	"ch06"	"34847892.82"
"2201"	"ch06"	"34854073.25"
"2202"	"ch06"	"34860503.12"
"2203"	"ch06"	"35227839.88"
"2204"	"ch06"	"35234549.81"
"2205"	"ch06"	"35261386.11"
"2206"	"ch06"	"35268335.65"
"2207"	"ch06"	"35289414.44"
"2208"	"ch06"	"35296899.09"
"2209"	"ch06"	"35304536.27"
"2210"	"ch06"	"35327688.15"
"2211"	"ch06"	"35335494.51"
"2212"	"ch06"	"35424211.22"
"2213"	"ch06"	"35432266.1"
"2214"	"ch06"	"35529920.58"
"2215"	"ch06"	"35538209.72"
"2216"	"ch06"	"35600030.31"
"2217"	"ch06"	"35609311.37"
"2218"	"ch06"	"35637704.35"
"2219"	"ch06"	"35647374.01"
"2220"	"ch06"	"35657069.81"
"2221"	"ch06"	"35666705.85"
"2222"	"ch06"	"35695507.18"
"2223"	"ch06"	"35705114.57"
"2224"	"ch06"	"35714721.83"
"2225"	"ch06"	"35723490.59"
"2226"	"ch06"	"35828916.65"
"2227"	"ch06"	"35836126.12"
"2228"	"ch06"	"35844577.9"
"2229"	"ch06"	"35853017.25"
"2230"	"ch06"	"36160354.78"
"2231"	"ch06"	"36167775.53"
"2232"	"ch06"	"36274942.86"
"2233"	"ch06"	"36282316.99"
"2234"	"ch06"	"36523215.77"
"2235"	"ch06"	"36529770.89"
"2236"	"ch06"	"36536328.55"
"2237"	"ch06"	"36542671.1"
"2238"	"ch06"	"36592170.68"
"2239"	"ch06"	"36596098.02"
"2240"	"ch06"	"36730600.37"
"2241"	"ch06"	"36735871.51"
"2242"	"ch06"	"36764848.86"
"2243"	"ch06"	"36770704.25"
"2244"	"ch06"	"36801659.16"
"2245"	"ch06"	"36807893.37"
"2246"	"ch06"	"36885314.37"
"2247"	"ch06"	"36891925.02"
"2248"	"ch06"	"36931692.65"
"2249"	"ch06"	"36938186.82"
"2250"	"ch06"	"37184415.09"
"2251"	"ch06"	"37191067.84"
"2252"	"ch06"	"37270347.54"
"2253"	"ch06"	"37276269.37"
"2254"	"ch06"	"37313304.87"
"2255"	"ch06"	"37319524.39"
"2256"	"ch06"	"37477368.99"
"2257"	"ch06"	"37483026.64"
